fecha_dato,AC,C_C,NM,CV
2018-07-03 20:00:00,4.29,IN,4,CC85-92
2018-07-04 14:00:00,8.37,IN,12,RB73-2223
2018-07-05 18:00:00,10.6,IN,25,CC85-92
2018-07-05 22:00:00,12,IN,17,CC85-92
2018-07-06 23:00:00,1.43,IN,1,CC93-4418
2018-07-06 22:00:00,6.84,IN,1,CC01-1940
2018-07-06 22:00:00,6.68,IN,1,CC01-1940
2018-07-06 23:00:00,7,IN,1,CC85-92
2018-07-06 23:00:00,12.36,IN,1,CC85-92
2018-07-07 20:00:00,9.06,IN,12,RB73-2223
2018-07-25 18:00:00,0.3,IN,9,CC85-92
2018-07-25 18:00:00,11.42,IN,4,CC85-92
2018-07-25 21:00:00,0.8,IN,1,CC85-92
2018-07-25 19:00:00,2.5,IN,9,CC85-92
2018-07-26 22:00:00,13.9,IN,21,CC01-1940
2018-07-26 22:00:00,2.1,IN,21,CC01-1940
2018-07-26 01:00:00,5.75,IN,9,CC93-4418
2018-07-28 22:00:00,5.63,IN,12,RB73-2223
2018-07-28 19:00:00,4.37,IN,9,CC85-92
2018-07-08 18:00:00,0.51,IN,25,CC01-1940
2018-07-10 19:00:00,6,IN,4,CC85-92
2018-07-10 20:00:00,10,IN,12,CC01-1940
2018-07-11 15:00:00,4.11,IN,12,CC01-1940
2018-07-11 15:00:00,7.55,IN,12,CC01-1940
2018-07-11 15:00:00,2.61,IN,12,CC01-1940
2018-07-11 15:00:00,2.82,IN,12,CC93-4418
2018-07-11 22:00:00,0.68,IN,11,CC85-92
2018-07-11 15:00:00,3.47,IN,12,CC85-92
2018-07-11 22:00:00,7.8,IN,9,V71-51
2018-07-11 19:00:00,4.88,IN,12,CC01-1940
2018-08-18 01:00:00,3.19,IN,12,CC 01-1940
2016-06-30 15:00:00,1.7,IN,23,CC85-92
2016-01-10 18:00:00,4.6,IN,9,CC85-92
2016-01-11 19:00:00,0.9,IN,12,CC01-1940
2016-01-01 22:00:00,4.2,IN,12,RB73-2223
2016-01-02 02:00:00,8,IN,9,CC85-92
2016-01-03 21:00:00,17.96,IN,12,CC93-4418
2016-03-22 20:00:00,12.41,IN,4,CC85-92
2016-03-22 20:00:00,6.98,IN,4,CC85-92
2016-03-23 21:00:00,0.29,IN,12,RB73-2223
2016-03-23 21:00:00,0.3,IN,12,RB73-2223
2016-03-23 21:00:00,4.01,IN,12,RB73-2223
2016-03-23 22:00:00,1,IN,17,CC85-92
2016-03-23 22:00:00,2,IN,17,CC85-92
2016-03-24 19:00:00,1.89,IN,9,CC85-92
2016-06-07 21:00:00,4.22,IN,2,CC85-92
2016-06-07 21:00:00,4.95,IN,2,CC85-92
2016-06-21 13:00:00,1.7,IN,7,CC93-4418
2016-06-21 13:00:00,1.5,IN,7,CC01-1940
2016-06-22 22:00:00,0.9,IN,7,CC93-4418
2016-06-03 18:00:00,0.9,IN,6,CC85-92
2016-06-07 16:00:00,0.8,IN,6,CC85-92
2016-06-07 13:00:00,5,IN,18,CC85-92
2016-06-07 13:00:00,1,IN,18,CC93-4418
2016-06-09 20:00:00,1.67,IN,18,CC85-92
2016-06-09 20:00:00,0.5,IN,18,CC85-92
2016-06-09 20:00:00,2.7,IN,18,RD75-11
2016-06-12 18:00:00,1.63,IN,10,SP71-6949
2016-06-12 17:00:00,3.24,IN,13,CC01-1940
2016-06-14 15:00:00,0.42,IN,6,CC85-92
2016-06-15 20:00:00,2.35,IN,17,CC01-1940
2016-06-16 22:00:00,11.57,IN,10,CC93-4418
2016-06-16 22:00:00,1.65,IN,10,CC85-92
2016-06-16 22:00:00,10.69,IN,10,CC85-92
2016-06-16 21:00:00,4.08,IN,6,PR61-632
2016-06-17 21:00:00,1.45,IN,6,CC85-92
2016-06-17 21:00:00,0.72,IN,6,CC85-92
2016-06-20 16:00:00,4.71,IN,10,CC93-4418
2016-06-23 18:00:00,1.31,IN,6,CC85-92
2016-06-25 17:00:00,0.5,IN,7,CC85-92
2016-06-29 12:00:00,1.75,IN,10,CC85-92
2016-06-22 17:00:00,1,IN,17,V 71-51
2016-06-27 04:00:00,2,IN,17,CC 01-1940
2016-06-06 18:00:00,3,IN,17,CC 92-2198
2016-06-06 18:00:00,7,IN,17,CC 92-2198
2016-06-08 18:00:00,2.5,IN,17,CC 92-2198
2016-06-08 18:00:00,5.57,IN,17,CC 92-2198
2016-06-22 15:00:00,3,IN,17,CC 85-92
2016-06-24 18:00:00,3,IN,17,CC 85-92
2016-06-30 22:00:00,6,IN,17,CC 85-92
2016-06-30 22:00:00,0.21,IN,17,CC 85-92
2016-06-09 22:00:00,1,IN,17,CC 84-75
2016-06-09 22:00:00,0.91,IN,17,CC 84-75
2016-06-21 22:00:00,6,IN,9,CC 85-92
2016-06-21 22:00:00,0.06,IN,9,CC 85-92
2016-06-11 13:00:00,3.5,IN,17,CC 85-92
2016-06-11 17:00:00,3.5,IN,17,CC 85-92
2016-06-17 13:00:00,4.7,IN,17,CC 85-92
2016-06-20 13:00:00,0.1,IN,17,CC 85-92
2016-06-27 18:00:00,2.24,IN,7,CC 01-1940
2016-06-27 18:00:00,2,IN,7,CC 01-746
2016-06-27 18:00:00,2.75,IN,7,CC 01-746
2016-06-08 20:00:00,4.01,IN,17,CC 01-1940
2016-06-08 20:00:00,4,IN,17,CC 01-1940
2016-06-08 20:00:00,6.5,IN,17,CC 01-1940
2016-06-08 20:00:00,4.5,IN,17,CC 01-1940
2016-06-08 20:00:00,5,IN,17,CC 01-1940
2016-06-08 14:00:00,4.11,IN,17,CC 00-3771
2016-06-19 20:00:00,2,IN,6,CC 85-92
2016-06-07 18:00:00,0.2,IN,18,CC 85-92
2016-06-28 22:00:00,3.5,IN,17,CC 85-92
2016-06-18 02:00:00,2,IN,6,CC 85-92
2016-06-17 17:00:00,21.9,IN,1,CC 85-92
2016-06-24 23:00:00,4.85,IN,17,CC 93-4418
2016-06-04 15:00:00,4,IN,6,CC 93-4418
2016-06-12 15:00:00,1.63,IN,9,CC 01-1940
2016-06-06 22:00:00,1.25,IN,17,CC 92-2198
2016-06-25 17:00:00,8.56,IN,17,CC 01-746
2016-06-16 21:00:00,7.5,IN,17,CC 01-746
2016-06-13 20:00:00,2.8,IN,17,CC 85-92
2016-06-23 23:00:00,12,IN,17,CC 85-92
2016-06-23 23:00:00,0.8,IN,17,CC 85-92
2016-06-09 20:00:00,4.19,IN,17,CC 85-92
2016-06-24 18:00:00,9.5,IN,17,CC 85-92
2016-06-21 02:00:00,2.3,IN,17,CC 85-92
2016-06-08 18:00:00,1.9,IN,17,CC 85-92
2016-06-30 20:00:00,2.5,IN,17,CC 85-92
2016-06-13 04:00:00,0.87,IN,26,CC 85-92
2016-06-17 11:00:00,8.3,IN,17,CC 85-92
2016-06-28 17:00:00,6.74,IN,10,CC93-4418
2016-06-28 17:00:00,1.03,IN,10,CC93-4418
2016-06-18 15:00:00,9.62,IN,10,CC 01-678
2016-06-28 20:00:00,0.38,IN,10,CC01-1940
2016-06-04 17:00:00,2,IN,10,CC934418
2016-06-04 17:00:00,1,IN,10,CC934418
2016-06-11 18:00:00,1.5,IN,18,PREPARA
2016-06-14 17:00:00,2,IN,10,CC934418
2016-06-18 20:00:00,7,IN,13,CC011940
2016-06-23 21:00:00,6,IN,13,CC011940
2016-06-23 21:00:00,10,IN,13,CC011940
2016-06-24 20:00:00,1.84,IN,10,CC 8592
2016-06-24 21:00:00,4.56,IN,13,CC011940
2016-06-24 21:00:00,0.91,IN,13,CC011940
2016-07-15 00:00:00,4.07,IN,17,CC 85-92
2016-07-01 23:00:00,0.7,IN,17,CC 85-92
2016-07-20 00:00:00,3.17,IN,17,CC 85-92
2016-07-31 11:00:00,5,IN,26,CC 01-1940
2016-07-30 08:00:00,6.2,IN,26,CC 01-1940
2016-07-31 11:00:00,8.96,IN,17,CC 01-746
2016-07-02 17:00:00,4.4,IN,17,CC 85-92
2016-07-02 17:00:00,0.11,IN,17,CC 85-92
2016-07-20 17:00:00,1.05,IN,12,CC 93-4418
2016-07-17 16:00:00,4.05,IN,17,CC 93-4418
2016-07-01 20:00:00,3,IN,17,CC 01-1940/97-7170
2016-07-02 14:00:00,0.75,IN,17,CC 01-1940/97-7170
2016-07-27 21:00:00,2.68,IN,9,PR 61-632
2016-07-14 22:00:00,1,IN,17,CC 85-92
2016-07-14 22:00:00,5.9,IN,17,CC 85-92
2016-07-25 21:00:00,5.27,IN,17,CC 01-1940
2016-07-10 22:00:00,6.88,IN,17,CC 85-92
2016-07-15 00:00:00,3.17,IN,17,CC 85-92
2016-07-08 23:00:00,7.39,IN,17,CC 85-92
2016-07-15 00:00:00,0.5,IN,17,CC 85-92
2016-07-08 22:00:00,3.29,IN,12,CC 85-92
2016-07-13 02:00:00,1.5,IN,9,CC 85-92
2016-07-18 18:00:00,0.5,IN,9,CC 85-92
2016-07-09 14:00:00,2.5,IN,17,CC 85-92
2016-07-02 22:00:00,4,IN,17,CC 00-3257
2016-07-02 22:00:00,0.54,IN,17,CC 00-3257
2016-07-21 16:00:00,4.95,IN,17,CC 93-4418
2016-07-02 22:00:00,1.8,IN,6,CC 85-92
2016-07-10 14:00:00,6.35,IN,13,CC 01-1940
2017-07-07 14:00:00,2.5,IN,17,CC 01-1940
2017-07-16 14:00:00,4,IN,17,CC 01-1940
2017-07-16 14:00:00,1,IN,17,CC 01-1940
2017-07-16 14:00:00,4.85,IN,17,CC 01-1940
2017-07-09 20:00:00,8.11,IN,25,CC 93-4418
2017-07-09 20:00:00,11.4,IN,25,CC 85-92
2017-07-09 20:00:00,4.52,IN,25,CC 85-92
2017-07-23 06:00:00,5.22,IN,17,CC 01-1940
2017-07-23 06:00:00,2.2,IN,17,CC 01-1940
2017-07-23 06:00:00,0.54,IN,17,CC 01-1940
2017-07-23 12:00:00,3.71,IN,17,CC 00-3257
2017-07-19 12:00:00,0.5,IN,9,CC 85-92
2017-07-13 20:00:00,2.9,IN,9,CC 85-92
2017-07-19 12:00:00,1,IN,9,CC 85-92
2017-07-14 01:00:00,7.79,IN,17,CC 85-92
2017-07-06 16:00:00,7,IN,17,CC 85-92
2017-07-09 20:00:00,0.9,IN,17,CC 85-92
2017-07-19 14:00:00,1,IN,17,CC 01-1940
2017-07-27 20:00:00,1,IN,17,CC 85-92
2017-07-19 20:00:00,4.75,IN,7,CC 01-746
2017-07-07 21:00:00,7.8,IN,17,CC 84-75
2017-07-07 21:00:00,2,IN,17,CC 84-75
2017-07-07 21:00:00,0.2,IN,17,CC 84-75
2017-07-07 21:00:00,6.07,IN,17,CC 84-75
2017-07-18 16:00:00,0.5,IN,17,CC 84-75
2017-07-18 16:00:00,2.9,IN,17,CC 84-75
2017-07-10 00:00:00,0.2,IN,17,CC 00-3257
2017-07-10 00:00:00,1.86,IN,17,CC 00-3257
2017-07-02 23:00:00,4,IN,17,V 71-51
2017-07-02 23:00:00,0.2,IN,17,V 71-51
2017-07-06 20:00:00,5.1,IN,17,CC 85-92
2016-03-25 17:00:00,0.4,IN,9,CC97-7170
2016-03-25 16:00:00,13.85,IN,11,CC85-92
2016-03-25 16:00:00,4.72,IN,11,CC85-92
2016-07-23 18:00:00,1.03,IN,2,SP71-6949
2016-07-23 18:00:00,3.34,IN,2,CC85-92
2016-07-23 18:00:00,0.54,IN,2,SP71-6949
2016-07-23 20:00:00,3.78,IN,2,CC 93-4418
2016-07-23 20:00:00,3.66,IN,2,CC 93-4418
2016-07-23 20:00:00,3.11,IN,2,CC 93-4418
2016-07-23 20:00:00,3.85,IN,2,CC 93-4418
2016-07-23 20:00:00,4.67,IN,2,CC85-92
2016-07-23 20:00:00,1.25,IN,2,V71-51
2016-07-23 20:00:00,5.98,IN,2,CC85-92
2016-07-09 01:00:00,2.2,IN,23,CC85-92
2016-07-24 18:00:00,0.7,IN,23,CC85-92
2016-07-31 17:00:00,1.1,IN,23,CC85-92
2016-07-17 16:00:00,3.88,IN,13,CC01-1940
2016-07-17 16:00:00,3.05,IN,13,CC01-1940
2016-07-17 16:00:00,5.46,IN,13,CC01-1940
2016-07-20 21:00:00,6.17,IN,6,CC06-783
2016-07-20 14:00:00,15.25,IN,6,CC85-92
2016-07-25 00:00:00,0.4,IN,17,CC85-92
2016-07-22 23:00:00,7.99,IN,17,CC85-92
2016-07-24 22:00:00,10.85,IN,17,CC85-92
2016-07-28 23:00:00,4.78,IN,17,CC92-2804
2016-07-30 02:00:00,6,IN,10,CC85-92
2016-07-03 23:00:00,0.61,IN,7,CC00-3257
2016-07-04 19:00:00,4.13,IN,10,SP71-6949
2016-07-09 15:00:00,10.62,IN,6,CC85-92
2016-07-15 20:00:00,2.3,IN,17,CC93-4418
2016-07-15 20:00:00,8.99,IN,17,CC85-92
2016-07-11 09:00:00,2.52,IN,10,CC93-4418
2016-07-11 09:00:00,0.67,IN,10,CC93-4418
2016-07-18 19:00:00,1.71,IN,10,CC93-4418
2016-07-01 13:00:00,2.56,IN,10,CC 01-678
2016-07-18 19:00:00,2.8,IN,10,CC 8592
2016-07-15 17:00:00,0.1,IN,10,CC93-4418
2016-07-22 21:00:00,1,IN,10,CC 01-1228
2016-07-22 21:00:00,1.46,IN,10,CC 01-678
2016-07-04 14:00:00,4.97,IN,10,CC93-4418
2016-07-27 13:00:00,12.79,IN,7,CC01-1940
2016-07-07 02:00:00,2.95,IN,7,CC 8592
2016-07-13 13:00:00,3.95,IN,6,PREPARA
2016-07-14 21:00:00,1.26,IN,13,CC011940
2016-07-24 20:00:00,4.2,IN,13,CC 8592
2016-07-05 15:00:00,1.9,IN,18,CC 97-7170
2016-07-05 15:00:00,3.81,IN,18,CC011940
2016-07-29 19:00:00,1.44,IN,18,SP 71-6949
2016-03-27 20:00:00,34.25,IN,4,CC85-92
2016-03-28 19:00:00,0.1,IN,17,CC93-4418
2016-08-05 18:00:00,1.11,IN,17,CC 01-1228
2016-08-14 22:00:00,18.34,IN,17,CC 85-92
2016-08-18 19:00:00,4.8,IN,17,CC 85-92
2016-08-07 23:00:00,11,IN,17,CC 85-92
2016-08-19 22:00:00,16.54,IN,17,CC 85-92
2016-08-07 18:00:00,5.69,IN,17,CC 01-746
2016-08-16 23:00:00,1.11,IN,9,CC 01-746
2016-08-23 08:00:00,0.64,IN,9,CC 01-746
2016-08-08 07:00:00,6,IN,17,CC 01-746
2016-08-21 14:00:00,0.3,IN,17,CC 85-92
2016-08-13 12:00:00,6.79,IN,17,CC 85-92
2016-08-13 12:00:00,0.1,IN,17,CC 85-92
2016-08-30 00:00:00,0.1,IN,17,VARIAS
2016-08-11 22:00:00,2.34,IN,17,CC 85-92
2016-08-11 16:00:00,0.72,IN,17,CC 01-746
2016-08-11 16:00:00,0.99,IN,17,CC 01-746
2016-08-20 16:00:00,1.94,IN,17,CC 85-92
2016-08-23 20:00:00,2.93,IN,17,CC 85-92
2016-08-19 22:00:00,8,IN,17,CC 93-4418
2016-08-05 04:00:00,2.9,IN,17,CC 01-1940
2016-08-05 04:00:00,1.11,IN,17,CC 93-4418
2016-08-15 09:00:00,1.78,IN,17,CC 93-4418
2016-08-15 21:00:00,19.8,IN,4,CC 01-746
2016-08-01 16:00:00,8.74,IN,26,CC 01-746
2016-08-01 16:00:00,0.1,IN,26,CC 01-746
2016-08-17 18:00:00,0.75,IN,26,CC 85-92
2016-08-17 18:00:00,0.75,IN,26,CC 01-746
2016-08-15 17:00:00,6.2,IN,26,CC 85-92
2016-08-15 17:00:00,17.5,IN,26,CC 85-92
2016-08-03 15:00:00,2.5,IN,17,CC 01-746
2016-08-03 15:00:00,2.5,IN,17,CC 01-746
2016-08-01 18:00:00,1.81,IN,4,CC 01-1940
2016-08-30 23:00:00,4,IN,17,CC 01-1940
2016-08-30 23:00:00,1.9,IN,17,CC 01-1940
2016-08-29 02:00:00,3.08,IN,17,CC 01-1940
2016-08-17 14:00:00,17.01,IN,17,CC 93-4418
2016-08-28 13:00:00,6.49,IN,17,CC 01-1940
2016-08-28 13:00:00,1.9,IN,17,CC 01-1940
2016-08-25 15:00:00,6,IN,12,CC 93-4418
2016-08-24 15:00:00,7.9,IN,11,CC 93-4418
2016-08-13 17:00:00,4.81,IN,17,CC 01-1940
2016-08-23 17:00:00,5.8,IN,17,CC 93-4418
2016-08-24 16:00:00,1.2,IN,17,RB 73-2223
2016-08-24 16:00:00,5,IN,17,RB 73-2223
2016-08-27 22:00:00,2.02,IN,17,CC 00-3771
2016-08-12 14:00:00,0.6,IN,17,CC 01-1940
2016-08-26 23:00:00,0.2,IN,17,CC 01-1228
2016-08-08 12:00:00,9.3,IN,9,CC 01-678
2016-08-06 19:00:00,6.79,IN,9,CC 85-92
2016-08-07 16:00:00,2.4,IN,6,RD 75-11
2016-08-16 13:00:00,1.9,IN,6,CC 85-92
2016-08-30 01:00:00,6.9,IN,17,CC 85-92
2016-08-05 10:00:00,9.4,IN,18,CC 84-75
2016-08-02 21:00:00,9.96,IN,18,CC 93-4418
2016-08-05 11:00:00,6.27,IN,10,CC 8592
2016-08-07 19:00:00,2.06,IN,10,CC 8592
2016-08-13 15:00:00,3.43,IN,10,CC93-4418
2016-08-29 19:00:00,1.18,IN,10,CC93-4418
2016-08-06 16:00:00,1.28,IN,10,CC 8592
2016-08-06 16:00:00,0.75,IN,10,CC93-4418
2016-08-27 13:00:00,3.45,IN,10,CC01-1940
2016-08-19 18:00:00,5.94,IN,10,CC 8592
2016-08-19 18:00:00,5.9,IN,10,CC 8592
2016-08-16 20:00:00,5.83,IN,10,CC01-1940
2016-08-30 07:00:00,3.96,IN,7,CC93-4418
2016-08-07 00:00:00,3.27,IN,7,CC 8592
2016-08-28 18:00:00,2.12,IN,7,CC 8592
2016-08-28 18:00:00,5.12,IN,7,CC 8592
2016-08-14 12:00:00,0.5,IN,12,CC 85-92
2016-08-10 21:00:00,0.5,IN,10,CC85-92
2016-08-10 12:00:00,5.65,IN,13,SP71-6949
2016-08-22 18:00:00,1.37,IN,13,CC85-92
2016-08-23 20:00:00,0.49,IN,6,CC85-92
2016-08-23 20:00:00,1.74,IN,6,CC85-92
2016-08-23 15:00:00,4.5,IN,6,CC85-92
2016-08-23 16:00:00,35.11,IN,6,CC85-92
2016-08-23 18:00:00,7.7,IN,6,PR61-632
2016-08-23 18:00:00,3.86,IN,6,CC85-92
2016-08-30 15:00:00,4.19,IN,6,CC85-92
2016-08-30 15:00:00,4.33,IN,6,CC85-92
2016-08-01 20:00:00,2.23,IN,7,CC93-4418
2016-08-01 21:00:00,7.19,IN,6,CC01-1940
2016-08-01 07:00:00,0.2,IN,13,CC93-4418
2016-08-01 08:00:00,1.56,IN,13,CC85-92
2016-08-01 18:00:00,4.16,IN,7,CC85-92
2016-08-02 17:00:00,3.7,IN,6,CC85-92
2016-08-23 13:00:00,0.6,IN,7,CC93-4418
2016-08-24 20:00:00,7.27,IN,13,CC01-1940
2016-08-24 20:00:00,5.89,IN,13,CC01-1940
2016-08-25 17:00:00,2.11,IN,10,CC00-3257
2016-08-12 19:00:00,1.7,IN,6,CC85-92
2016-08-13 17:00:00,6.82,IN,6,CC93-4418
2016-08-13 17:00:00,0.96,IN,6,CC85-92
2016-08-15 17:00:00,3.71,IN,10,CC85-92
2016-08-15 21:00:00,0.5,IN,13,CC01-1940
2016-08-16 20:00:00,7.27,IN,13,SP71-6949
2016-08-17 23:00:00,3.59,IN,7,SP71-6949
2016-08-25 11:00:00,0.65,IN,10,CC85-92
2016-08-25 16:00:00,9.26,IN,13,CC01-1940
2016-08-26 17:00:00,3.43,IN,13,CC01-1940
2016-08-26 17:00:00,6.95,IN,13,CC85-92
2016-08-27 12:00:00,13.93,IN,7,CC85-92
2016-08-27 12:00:00,13.93,IN,7,CC93-4418
2016-08-17 20:00:00,0.53,IN,13,CC01-1940
2016-08-17 19:00:00,2.66,IN,6,CC85-92
2016-08-17 19:00:00,3.3,IN,6,CC85-92
2016-08-18 18:00:00,0.1,IN,10,CC85-92
2016-08-18 18:00:00,0.8,IN,10,CC85-92
2016-08-19 18:00:00,2.14,IN,6,CC85-92
2016-08-19 18:00:00,2.81,IN,13,CC01-1940
2016-08-19 18:00:00,2.92,IN,13,CC01-1940
2016-08-19 18:00:00,2.92,IN,13,CC01-1940
2016-08-19 18:00:00,2,IN,13,CC01-1940
2016-08-04 22:00:00,6.83,IN,7,CC85-92
2016-08-04 22:00:00,1.8,IN,7,CC85-92
2016-08-04 22:00:00,6.83,IN,13,CC01-1940
2016-08-19 18:00:00,4.36,IN,13,SP71-6949
2016-08-19 18:00:00,2.57,IN,6,CC85-92
2016-08-19 18:00:00,2.03,IN,6,CC85-92
2016-08-05 18:00:00,4.47,IN,2,V71-51
2016-08-22 19:00:00,3.36,IN,2,CC85-92
2016-08-24 19:00:00,0.68,IN,23,CC01-1940
2016-08-25 15:00:00,5.83,IN,23,CC85-92
2016-08-03 15:00:00,0.1,IN,23,CC01-1940
2016-08-03 16:00:00,0.18,IN,23,CC01-1940
2016-08-07 15:00:00,2.54,IN,23,CC01-1940
2016-03-16 21:00:00,10.44,IN,9,CC85-92
2016-03-16 13:00:00,15.5,IN,11,CC85-92
2016-08-06 17:00:00,1,IN,18,SP 71-6949
2016-08-08 16:00:00,2,IN,13,CC011940
2016-08-08 16:00:00,0.26,IN,13,CC011940
2016-08-10 18:00:00,6.49,IN,10,CC 8592
2016-08-10 20:00:00,1.87,IN,17,CC011940
2016-08-10 21:00:00,2.45,IN,17,CC011940
2016-08-10 15:00:00,3.38,IN,6,CC 8592
2016-08-12 22:00:00,9.5,IN,6,CC934418
2016-08-20 06:00:00,1.1,IN,18,SP 71-6949
2016-08-20 11:00:00,2,IN,18,SP 71-6949
2016-08-21 22:00:00,1,IN,10,CC 4418-1940
2016-08-21 12:00:00,4.61,IN,6,CC 8592
2016-08-21 12:00:00,4.65,IN,6,CC 8592
2016-08-21 12:00:00,12.5,IN,6,CC 8592
2016-08-17 20:00:00,6.69,IN,13,CC011940
2016-08-18 23:00:00,1.8,IN,10,CC934418
2016-08-19 15:00:00,2.41,IN,6,CC934418
2016-08-23 21:00:00,6.91,IN,10,CC 8592
2016-08-23 21:00:00,2.69,IN,10,CC011940
2016-08-23 20:00:00,2.14,IN,10,CC934418
2016-08-24 20:00:00,4,IN,10,CC934418
2016-08-21 22:00:00,1.08,IN,10,CC 4418-1940
2016-08-21 12:00:00,4.5,IN,6,CC934418
2016-08-21 12:00:00,4.08,IN,6,CC 8592
2016-08-29 21:00:00,16.35,IN,6,CC 8592-1940
2016-09-09 14:00:00,1.7,IN,21,CC85-92
2016-09-09 17:00:00,1.28,IN,23,CC85-92
2016-09-17 01:00:00,1.66,IN,23,CC85-92
2016-09-30 16:00:00,4.47,IN,23,CC85-92
2016-09-16 23:00:00,3.4,IN,23,CC01-1940
2016-09-16 17:00:00,3.94,IN,18,CC85-92
2016-09-16 17:00:00,2.57,IN,18,CC85-92
2016-09-21 13:00:00,7.76,IN,17,CC 93-4418
2016-09-21 13:00:00,1.5,IN,17,CC 93-4418
2016-09-08 11:00:00,2,IN,17,CC 85-92
2016-09-21 14:00:00,0.4,IN,17,CC 85-92
2016-09-21 14:00:00,1.6,IN,17,CC 85-92
2016-09-28 18:00:00,2.5,IN,17,CC 85-92
2016-09-28 18:00:00,0.5,IN,17,CC 97-7170
2016-09-21 13:00:00,2,IN,17,CC 93-4418
2016-09-15 19:00:00,1.3,IN,17,CC 93-4418
2016-09-03 10:00:00,0.77,IN,17,CC 01-1940
2016-09-26 19:00:00,2.7,IN,17,CC 93-4418
2016-09-27 15:00:00,5,IN,17,PR 61-632
2016-09-17 14:00:00,3.61,IN,17,CC 01-1940
2016-09-22 02:00:00,6,IN,9,CC 85-92
2016-09-12 11:00:00,2.36,IN,17,Co. 421
2016-09-12 11:00:00,1.6,IN,17,CC 01-1940
2016-09-21 21:00:00,2.8,IN,17,CC 85-92
2016-09-21 21:00:00,0.1,IN,17,CC 85-92
2016-09-21 16:00:00,0.7,IN,17,CC 85-92
2016-09-23 23:00:00,1.9,IN,17,CC 00-3771
2016-09-26 22:00:00,7,IN,17,CC 85-92
2016-09-28 05:00:00,0.1,IN,17,CC 85-92
2016-09-01 14:00:00,4,IN,6,CC 85-92
2016-09-06 12:00:00,2.7,IN,7,CC 98-72
2016-09-11 11:00:00,1.7,IN,26,CC 01-1940
2016-09-21 18:00:00,6.46,IN,17,CC 93-4181
2016-09-18 20:00:00,14,IN,17,CC 85-92
2016-09-18 20:00:00,0.2,IN,17,CC 85-92
2016-09-06 21:00:00,10,IN,11,CC 93-4418
2016-09-07 14:00:00,6,IN,11,CC 93-4418
2016-09-20 22:00:00,3.5,IN,12,CC 85-92
2016-09-08 18:00:00,12.39,IN,11,CC 85-92
2016-09-21 18:00:00,7.09,IN,2,VARIAS
2016-09-21 16:00:00,1.64,IN,10,CC93-4418
2016-09-28 14:00:00,1.35,IN,10,CC93-4418
2016-09-22 15:00:00,0.74,IN,10,CC01-1940
2016-09-10 12:00:00,9.61,IN,10,CC01-1940
2016-09-19 16:00:00,5.24,IN,6,CC01-1940
2016-09-09 14:00:00,1.01,IN,6,CC93-4418
2016-09-29 12:00:00,7.99,IN,10,CC93-4418
2016-09-29 12:00:00,10.9,IN,10,CC93-4418
2016-09-29 15:00:00,3.5,IN,6,CC85-92
2016-09-29 15:00:00,6.45,IN,6,CC85-92
2016-09-29 15:00:00,0.61,IN,6,CC85-92
2016-09-10 13:00:00,1.36,IN,6,CC93-4418
2016-09-10 13:00:00,6.3,IN,6,CC85-92
2016-09-10 13:00:00,3.56,IN,6,CC85-92
2016-09-10 22:00:00,0.7,IN,7,SP71-6949
2016-09-12 22:00:00,0.53,IN,7,CC01-1940
2016-09-18 10:00:00,4.05,IN,13,CC85-92
2016-09-20 19:00:00,2.98,IN,6,CC85-92
2016-09-22 13:00:00,4.95,IN,10,SP71-6949
2016-09-22 20:00:00,1.3,IN,6,CC01-1940
2016-09-23 22:00:00,2,IN,6,CC85-92
2016-09-25 17:00:00,6.25,IN,6,CC93-4418
2016-09-25 16:00:00,10.9,IN,10,CC85-92
2016-09-25 18:00:00,6.94,IN,6,CC93-4418
2016-09-25 17:00:00,9.88,IN,6,CC01-1940
2016-09-04 11:00:00,2.81,IN,10,CC85-92
2016-09-04 01:00:00,2.03,IN,6,CC01-1940
2016-09-04 14:00:00,18.05,IN,6,CC85-92
2016-09-04 17:00:00,5.5,IN,18,CC85-92
2016-09-05 20:00:00,1.36,IN,10,CC93-4418
2016-09-25 18:00:00,2.3,IN,6,CC01-1940
2016-09-25 20:00:00,2.17,IN,13,CC01-1940
2016-09-28 18:00:00,5.1,IN,6,CC85-92
2016-09-01 20:00:00,1.55,IN,6,PR61-632
2016-09-01 20:00:00,8.24,IN,6,CC85-92
2016-09-03 15:00:00,7.49,IN,10,CC00-3257
2016-09-03 15:00:00,4.83,IN,10,CC00-3257
2016-09-03 20:00:00,2.12,IN,6,CC85-92
2016-10-02 18:00:00,2.04,IN,23,CC85-92
2016-09-17 23:00:00,2.34,IN,10,CC 8592
2016-09-17 23:00:00,3.1,IN,10,CC934418
2016-09-05 19:00:00,2.9,IN,13,CC 8592
2016-09-08 17:00:00,9.4,IN,10,CC 8592
2016-09-09 17:00:00,2.57,IN,10,CC 8592
2016-09-09 20:00:00,0.49,IN,10,PREPARA
2016-09-06 22:00:00,2,IN,13,CC 8592
2016-09-21 21:00:00,5,IN,18,CC934418
2016-09-21 17:00:00,6.8,IN,18,CC934418
2016-09-21 17:00:00,6.8,IN,18,CC011940
2016-09-21 17:00:00,5.36,IN,10,PREPARA
2016-09-21 17:00:00,3.58,IN,10,PREPARA
2016-09-06 22:00:00,2.8,IN,18,CC934418
2016-09-20 14:00:00,0.24,IN,18,VARIEDADES EXP.
2016-09-27 23:00:00,5.8,IN,13,CC 8592
