ID,fecha_dato,AC,C_C,NM,CV
1895,2014-12-29 14:00:00,1.19,IN,6,CC 85-92
1896,2014-12-29 16:00:00,3.47,IN,6,CC85-92
1897,2014-12-30 15:00:00,11.96,IN,9,CC44-18
1898,2015-01-01 11:00:00,2.44,IN,21,CC 8592
1899,2015-01-01 13:00:00,0.1,IN,17,CC 85-92
1900,2015-01-01 15:00:00,5.6,IN,6,CC93-4418
1901,2015-01-01 16:00:00,6.09,IN,10,CC85-92
1902,2015-01-01 17:00:00,5.59,IN,6,CC 85-92
1903,2015-01-01 18:00:00,3.22,IN,17,CC93-4418
1904,2015-01-01 19:00:00,2,IN,17,CC93-7510
1905,2015-01-01 20:00:00,13.41,IN,17,CC93-4418
1906,2015-01-01 22:00:00,7.8,IN,17,CC85-92
1907,2015-01-02 14:00:00,9.18,IN,7,CC85-92
1908,2015-01-02 18:00:00,12.94,IN,27,CC85-92
1909,2015-01-02 20:00:00,20.6,IN,13,PREPARA
1910,2015-01-03 12:00:00,1.96,IN,8,CC85-92
1911,2015-01-03 15:00:00,0.7,IN,17,CC 93-4418
1912,2015-01-03 18:00:00,8.74,IN,9,CC85-92
1913,2015-01-03 19:00:00,1.84,IN,9,PR 61-632
1914,2015-01-03 20:00:00,12.81,IN,17,CC85-92
1915,2015-01-03 21:00:00,14.47,IN,17,CC85-92
1916,2015-01-04 16:00:00,4.01,IN,17,CC93-4418
1917,2015-01-04 18:00:00,2.47,IN,11,CC 85-92
1918,2015-01-04 21:00:00,7.06,IN,20,CC85-92
1919,2015-01-04 22:00:00,16.51,IN,9,CC85-92
1920,2015-01-05 00:00:00,8,IN,17,CC93-4418
1921,2015-01-05 13:00:00,3.97,IN,17,CC 93-3895
1922,2015-01-06 07:00:00,3.2,IN,10,CC85-92
1923,2015-01-06 18:00:00,4.5,IN,13,CC85-92
1924,2015-01-06 19:00:00,3,IN,17,CC 85-92
1925,2015-01-06 21:00:00,9.88,IN,12,CC85-92
1926,2015-01-06 23:00:00,12.14,IN,17,CC85-92
1927,2015-01-07 12:00:00,1.18,IN,10,CC85-92
1928,2015-01-07 13:00:00,9.85,IN,10,CC85-92
1929,2015-01-07 18:00:00,1.17,IN,12,CC01-1940
1930,2015-01-07 19:00:00,11.78,IN,13,PREPARA
1931,2015-01-07 20:00:00,2.81,IN,10,CC93-4418
1932,2015-01-07 21:00:00,10.7,IN,21,RB73-2223
1933,2015-01-07 23:00:00,2.99,IN,7,CC93-4418
1934,2015-01-08 17:00:00,22.43,IN,17,CC85-92
1935,2015-01-08 18:00:00,6.99,IN,26,CC 01-1940
1936,2015-01-08 19:00:00,9.84,IN,6,CC01-1940
1937,2015-01-08 20:00:00,0.42,IN,9,CC85-92
1938,2015-01-08 22:00:00,0.4,IN,9,CC85-92
1939,2015-01-09 14:00:00,9.08,IN,10,RB73-2223
1940,2015-01-09 15:00:00,5.14,IN,10,CC85-92
1941,2015-01-09 16:00:00,3.25,IN,6,CC93-4418
1942,2015-01-09 19:00:00,2.5,IN,7,CC93-4418
1943,2015-01-10 14:00:00,22.15,IN,17,CC85-92
1944,2015-01-10 17:00:00,1,IN,17,CC 01-1228
1945,2015-01-10 20:00:00,9.6,IN,17,CC85-92
1946,2015-01-11 10:00:00,4,IN,17,CC 85-92
1947,2015-01-11 13:00:00,5.72,IN,10,CC85-92
1948,2015-01-11 19:00:00,17.89,IN,17,V 71-51
1949,2015-01-12 18:00:00,1.28,IN,10,CC85-92
1950,2015-01-13 02:00:00,13.63,IN,10,CC93-4418
1951,2015-01-13 19:00:00,0.4,IN,17,CC 85-92
1952,2015-01-13 23:00:00,13.76,IN,17,CC 85-92
1953,2015-01-14 09:00:00,4.95,IN,17,CC 85-92
1954,2015-01-14 16:00:00,2.73,IN,21,CC 8592
1955,2015-01-14 21:00:00,7,IN,7,CC 93-4418
1956,2015-01-14 22:00:00,0.92,IN,6,CC 93-4418
1957,2015-01-16 01:00:00,3.98,IN,17,CC92-2804
1958,2015-01-16 16:00:00,1.01,IN,6,CC 85-92
1959,2015-01-17 17:00:00,0.7,IN,17,CC 85-92
1960,2015-01-17 21:00:00,1.46,IN,13,CC01-1940
1961,2015-01-18 15:00:00,8.71,IN,10,CC93-4418
1962,2015-01-18 18:00:00,6,IN,6,CC85-92
1963,2015-01-19 16:00:00,9.22,IN,7,CC93-4418
1964,2015-01-20 14:00:00,3.83,IN,7,CC85-92
1965,2015-01-20 19:00:00,14.72,IN,17,CC 8592
1966,2015-01-20 20:00:00,2.57,IN,17,CC 84-75
1967,2015-01-21 19:00:00,3.7,IN,17,CC 93-4418
1968,2015-01-23 11:00:00,2.89,IN,17,CC 85-92
1969,2015-01-23 22:00:00,6.57,IN,8,CC85-92
1970,2015-01-24 16:00:00,4.98,IN,4,CC01-1940
1971,2015-01-24 21:00:00,18.52,IN,9,CC93-4418
1972,2015-01-25 19:00:00,1.63,IN,17,CC 85-92
1973,2015-01-25 21:00:00,5,IN,4,CC85-92
1974,2015-01-26 01:00:00,0.18,IN,23,CC85-92
1975,2015-01-26 18:00:00,2.06,IN,13,CC85-92
1976,2015-01-27 17:00:00,1.02,IN,12,CC85-92
1977,2015-01-28 16:00:00,7.14,IN,7,CC85-92
1978,2015-01-28 19:00:00,10,IN,17,CC 84-75
1979,2015-01-28 21:00:00,8.74,IN,17,CC85-92
1980,2015-01-29 14:00:00,1.14,IN,17,CC 01-746
1981,2015-01-29 19:00:00,28.6,IN,17,CC93-4418
1982,2015-01-29 20:00:00,0.92,IN,9,CC 93-4418
1983,2015-01-29 23:00:00,6.44,IN,6,CC01-1940
1984,2015-01-30 12:00:00,12.08,IN,9,CC85-92
1985,2015-01-30 16:00:00,1,IN,10,CC85-92
1986,2015-02-01 00:00:00,4.87,IN,1,CC85-92
1987,2015-02-01 10:00:00,38.87,IN,9,CC85-92
1988,2015-02-01 20:00:00,16.95,IN,6,CC85-92
1989,2015-02-01 22:00:00,14,IN,17,CC 85-92
1990,2015-02-02 09:00:00,4,IN,10,CC01-1940
1991,2015-02-02 12:00:00,1.15,IN,17,CC 93-3895
1992,2015-02-02 15:00:00,4.45,IN,17,CC 01-746
1993,2015-02-02 20:00:00,4.3,IN,17,CC85-92
1994,2015-02-03 15:00:00,0.82,IN,6,CC85-92
1995,2015-02-03 16:00:00,2.3,IN,17,CC93-4418
1996,2015-02-03 20:00:00,7.63,IN,9,V71-51
1997,2015-02-03 21:00:00,12.24,IN,6,CC85-92
1998,2015-02-03 22:00:00,5.52,IN,26,CC 01-1940
1999,2015-02-04 19:00:00,17.26,IN,6,CC85-92
2000,2015-02-04 20:00:00,7.27,IN,10,CC93-4418
2001,2015-02-05 01:00:00,3.86,IN,17,CC 01-746
2002,2015-02-05 20:00:00,21.34,IN,18,CC85-92
2003,2015-02-05 21:00:00,3.12,IN,6,CC85-92
2004,2015-02-08 23:00:00,4.67,IN,11,CC85-92
2005,2015-02-09 16:00:00,0.5,IN,6,CC85-92
2006,2015-02-10 18:00:00,1.5,IN,9,CC 01-746
2007,2015-02-10 20:00:00,17.17,IN,10,CC85-92
2008,2015-02-11 19:00:00,2.5,IN,17,CC 85-92
2009,2015-02-12 18:00:00,4.42,IN,6,CC 85-92
2010,2015-02-12 19:00:00,34.88,IN,18,CC 8592
2011,2015-02-12 20:00:00,12.26,IN,23,CC85-92
2012,2015-02-12 21:00:00,3.87,IN,18,PREPARA
2013,2015-02-13 12:00:00,2.7,IN,6,CC85-92
2014,2015-02-13 15:00:00,4.64,IN,6,CC85-92
2015,2015-02-13 17:00:00,0.7,IN,7,CC85-92
2016,2015-02-13 18:00:00,5.3,IN,17,CC85-92
2017,2015-02-13 19:00:00,3.9,IN,12,CC85-92
2018,2015-02-13 20:00:00,18.98,IN,12,CC93-4418
2019,2015-02-14 14:00:00,0.7,IN,17,CC 85-92
2020,2015-02-14 17:00:00,0.53,IN,7,CC85-92
2021,2015-02-14 19:00:00,1.21,IN,25,CC85-92
2022,2015-02-14 21:00:00,7.44,IN,17,CC 93-4418
2023,2015-02-15 01:00:00,2.67,IN,9,CC85-92
2024,2015-02-15 11:00:00,7.19,IN,9,CC85-92
2025,2015-02-16 17:00:00,1.04,IN,10,CC93-4418
2026,2015-02-16 20:00:00,26.69,IN,12,CC93-4418
2027,2015-02-16 22:00:00,2.41,IN,25,PR 61632
2028,2015-02-17 01:00:00,5.74,IN,17,CC 85-92
2029,2015-02-17 15:00:00,21.63,IN,17,CC93-4418
2030,2015-02-17 20:00:00,15.02,IN,12,CC85-92
2031,2015-02-17 23:00:00,3.77,IN,7,CC 85-92
2032,2015-02-18 00:00:00,4.65,IN,17,CC 93-4418
2033,2015-02-19 02:00:00,2.45,IN,17,CC 85-92
2034,2015-02-19 20:00:00,0.3,IN,9,CC 93-4418
2035,2015-02-19 21:00:00,18.52,IN,12,CC85-92
2036,2015-02-19 22:00:00,0.5,IN,4,CC 8592
2037,2015-02-20 20:00:00,1.3,IN,4,CC85-92
2038,2015-02-21 14:00:00,6.1,IN,10,CC93-4418
2039,2015-02-21 16:00:00,14.76,IN,17,CC 85-92
2040,2015-02-21 18:00:00,5.98,IN,9,CC 92-2198
2041,2015-02-21 20:00:00,7,IN,9,CC 92-2198
2042,2015-02-21 21:00:00,3.8,IN,18,CC 8592
2043,2015-02-22 14:00:00,3.59,IN,10,CC93-4418
2044,2015-02-23 19:00:00,5.22,IN,10,CC85-92
2045,2015-02-23 23:00:00,1,IN,23,CC85-92
2046,2015-02-24 16:00:00,2,IN,17,CC 85-92
2047,2015-02-24 17:00:00,0.49,IN,9,CC 01-746
2048,2015-02-24 22:00:00,0.2,IN,23,CC85-92
2049,2015-02-26 15:00:00,3,IN,17,CC 01-1228
2050,2015-02-26 22:00:00,1,IN,7,CC 01-1940
2051,2015-02-27 18:00:00,0.5,IN,13,CC 8592
2052,2015-02-27 20:00:00,14,IN,4,CC 8592
2053,2015-02-27 22:00:00,27.14,IN,13,CC 8592
2054,2015-02-27 23:00:00,14,IN,4,CC 8592
2055,2015-03-01 11:00:00,6.5,IN,18,CC 8592
2056,2015-03-01 21:00:00,1.31,IN,6,CC85-92
2057,2015-03-01 22:00:00,4.66,IN,18,CC93-4418
2058,2015-03-03 17:00:00,1.8,IN,9,CC93-4418
2059,2015-03-03 18:00:00,0.8,IN,2,CC85-92
2060,2015-03-03 20:00:00,19.26,IN,17,CC85-92
2061,2015-03-04 17:00:00,0.9,IN,6,PR61-632
2062,2015-03-04 18:00:00,20.42,IN,24,CC85-92
2063,2015-03-04 20:00:00,6.58,IN,18,CC85-92
2064,2015-03-04 21:00:00,0.05,IN,12,CC 01-1940
2065,2015-03-05 14:00:00,0.67,IN,7,CC 85-92
2066,2015-03-05 18:00:00,2.73,IN,13,CC01-1940
2067,2015-03-05 19:00:00,5,IN,18,CC 8592
2068,2015-03-05 21:00:00,27.02,IN,23,CC85-92
2069,2015-03-06 12:00:00,5.24,IN,9,CC85-92
2070,2015-03-06 15:00:00,3.46,IN,7,CC93-4418
2071,2015-03-06 20:00:00,6.11,IN,12,RB73-2223
2072,2015-03-07 00:00:00,0.8,IN,4,CC 8592
2073,2015-03-08 18:00:00,3.8,IN,17,CC85-92
2074,2015-03-08 19:00:00,0.3,IN,17,CC 01-746
2075,2015-03-09 11:00:00,2,IN,17,CC85-92
2076,2015-03-09 21:00:00,3.1,IN,17,CC85-92
2077,2015-03-10 13:00:00,0.7,IN,10,CC85-92
2078,2015-03-10 20:00:00,0.4,IN,7,CC85-92
2079,2015-03-11 20:00:00,1,IN,12,RB73-2223
2080,2015-03-11 21:00:00,8.67,IN,9,CC93-4418
2081,2015-03-12 13:00:00,2.9,IN,7,CC85-92
2082,2015-03-13 14:00:00,19.13,IN,9,CC98-72
2083,2015-03-13 16:00:00,4.73,IN,17,CC85-92
2084,2015-03-15 14:00:00,10.7,IN,17,CC 85-92
2085,2015-03-15 16:00:00,11.59,IN,17,CC 85-92
2086,2015-03-15 17:00:00,2.55,IN,17,CC93-4418
2087,2015-03-15 19:00:00,39.63,IN,25,CC85-92
2088,2015-03-15 23:00:00,2.67,IN,17,CC01-1940
2089,2015-03-16 02:00:00,4,IN,17,CC 01-746
2090,2015-03-16 21:00:00,0.3,IN,7,CC85-92
2091,2015-03-17 12:00:00,3.27,IN,9,CC85-92
2092,2015-03-17 13:00:00,3.65,IN,10,CC93-4418
2093,2015-03-17 14:00:00,1.3,IN,17,CC85-92
2094,2015-03-17 15:00:00,16.89,IN,17,CC85-92
2095,2015-03-17 22:00:00,3.6,IN,17,CC 01-746
2096,2015-03-19 21:00:00,5.23,IN,18,CC 8592
2097,2015-03-20 17:00:00,12,IN,17,PR 61-632
2098,2015-03-20 18:00:00,5.97,IN,23,CC85-92
2099,2015-03-20 20:00:00,10.29,IN,17,PR 61-632
2100,2015-03-21 14:00:00,1.12,IN,10,CC93-4418
2101,2015-03-21 17:00:00,3.68,IN,10,CC93-4418
2102,2015-03-22 01:00:00,6.9,IN,17,CC85-92
2103,2015-03-22 02:00:00,2.2,IN,6,CC 85-92
2104,2015-03-22 15:00:00,2.12,IN,10,CC93-4418
2105,2015-03-22 18:00:00,0.41,IN,9,CC85-92
2106,2015-03-23 15:00:00,17.34,IN,17,CC 85-92
2107,2015-03-23 16:00:00,13.99,IN,26,CC85-92
2108,2015-03-23 18:00:00,0.7,IN,7,CC84-75
2109,2015-03-23 19:00:00,19.27,IN,17,CC85-92
2110,2015-03-23 20:00:00,4.48,IN,4,CC85-92
2111,2015-03-24 16:00:00,1.37,IN,17,CC85-92
2112,2015-03-24 19:00:00,5.86,IN,12,RB73-2223
2113,2015-03-24 20:00:00,5.99,IN,17,CC 84-75
2114,2015-03-24 21:00:00,1.7,IN,10,CC93-4418
2115,2015-03-24 22:00:00,10.9,IN,10,CC85-92
2116,2015-03-25 09:00:00,1.7,IN,17,CC 85-92
2117,2015-03-25 10:00:00,3.7,IN,12,RB73-2223
2118,2015-03-25 12:00:00,1.61,IN,17,CC 85-92
2119,2015-03-25 13:00:00,3.53,IN,9,CC85-92
2120,2015-03-25 17:00:00,3.73,IN,9,CC85-92
2121,2015-03-25 22:00:00,26.09,IN,26,CC85-92
2122,2015-03-26 17:00:00,1.2,IN,17,CC 85-92
2123,2015-03-26 21:00:00,0.7,IN,17,CC85-92
2124,2015-03-26 22:00:00,12.46,IN,18,CC 93-4418
2125,2015-03-27 17:00:00,2.26,IN,6,CC93-4418
2126,2015-03-27 20:00:00,18.63,IN,21,CC85-92
2127,2015-03-28 14:00:00,0.6,IN,9,CC85-92
2128,2015-03-28 15:00:00,0.47,IN,23,CC85-92
2129,2015-03-28 22:00:00,0.52,IN,9,CC01-1940
2130,2015-03-29 19:00:00,1.9,IN,10,CC85-92
2131,2015-04-01 17:00:00,0.7,IN,17,CC 93-4418
2132,2015-04-02 18:00:00,17.53,IN,8,CC85-92
2133,2015-04-02 20:00:00,3.08,IN,17,CC 92-2198
2134,2015-04-02 22:00:00,1.72,IN,17,VARIAS
2135,2015-04-03 20:00:00,4.59,IN,9,CC93-4418
2136,2015-04-04 16:00:00,4.63,IN,4,CC85-92
2137,2015-04-06 17:00:00,12.77,IN,9,CC01-1940
2138,2015-04-06 18:00:00,1.5,IN,9,CC 93-4418
2139,2015-04-06 20:00:00,4.4,IN,18,RD75-11
2140,2015-04-06 22:00:00,3.5,IN,17,CC 85-92
2141,2015-04-07 11:00:00,2.3,IN,17,CC84-75
2142,2015-04-07 13:00:00,6.63,IN,10,CC85-92
2143,2015-04-07 20:00:00,0.64,IN,13,CC 8592
2144,2015-04-08 19:00:00,5.2,IN,13,CC 8592
2145,2015-04-08 20:00:00,6.8,IN,23,MEZCLA
2146,2015-04-08 21:00:00,28.79,IN,11,RB73-2223
2147,2015-04-09 19:00:00,12.94,IN,10,CC93-4418
2148,2015-04-09 20:00:00,35.4,IN,17,RB73-2223
2149,2015-04-10 17:00:00,10.63,IN,6,CC93-4418
2150,2015-04-10 18:00:00,2.35,IN,2,CC85-92
2151,2015-04-10 20:00:00,38.3,IN,21,CC85-92
2152,2015-04-11 13:00:00,2,IN,17,CC 85-92
2153,2015-04-11 15:00:00,3.21,IN,10,CC85-92
2154,2015-04-11 20:00:00,9.09,IN,11,CC01-1940
2155,2015-04-12 18:00:00,5.66,IN,8,CC85-92
2156,2015-04-12 19:00:00,18.42,IN,7,CC01-1940
2157,2015-04-13 11:00:00,20.67,IN,9,CC85-92
2158,2015-04-13 12:00:00,0.6,IN,7,CC 85-92
2159,2015-04-13 19:00:00,6,IN,17,CC 01-746
2160,2015-04-13 23:00:00,15.1,IN,17,V 71-51
2161,2015-04-14 17:00:00,5.67,IN,7,CC85-92
2162,2015-04-14 21:00:00,2.85,IN,1,CC85-92
2163,2015-04-15 13:00:00,1.9,IN,10,CC93-4418
2164,2015-04-15 14:00:00,3.5,IN,17,CC 01-1940
2165,2015-04-15 18:00:00,3.02,IN,10,VARIAS
2166,2015-04-17 18:00:00,8,IN,2,CC85-92
2167,2015-04-18 15:00:00,4,IN,9,CC 01-746
2168,2015-04-18 18:00:00,7.49,IN,7,CC 85-92
2169,2015-04-18 22:00:00,3.11,IN,17,CC 01-1228
2170,2015-04-21 20:00:00,3.52,IN,13,CC 8592
2171,2015-04-22 17:00:00,0.75,IN,18,CC85-92
2172,2015-04-22 20:00:00,4.3,IN,9,CC01-1228
2173,2015-04-23 13:00:00,0.14,IN,23,CC85-92
2174,2015-04-23 15:00:00,1.79,IN,18,CC85-92
2175,2015-04-23 22:00:00,0.4,IN,18,SP 71-6949
2176,2015-04-24 12:00:00,2.7,IN,9,CC85-92
2177,2015-04-24 20:00:00,5.5,IN,9,CC97-7170
2178,2015-04-25 10:00:00,10.63,IN,7,CC93-4418
2179,2015-04-26 14:00:00,29.66,IN,4,CC85-92
2180,2015-04-26 20:00:00,0.25,IN,13,CC85-92
2181,2015-04-27 16:00:00,0.98,IN,6,CC05-940
2182,2015-04-27 19:00:00,3.14,IN,17,CC85-92
2183,2015-04-27 20:00:00,2,IN,11,CC85-92
2184,2015-04-27 21:00:00,29.54,IN,4,CC85-92
2185,2015-04-28 01:00:00,2.55,IN,23,CC01-746
2186,2015-04-28 15:00:00,7.52,IN,17,CC 01-678
2187,2015-04-28 17:00:00,2,IN,17,CC 85-92
2188,2015-04-28 21:00:00,2.67,IN,10,CC93-4418
2189,2015-04-29 16:00:00,3.39,IN,23,CC85-92
2190,2015-04-29 17:00:00,13.51,IN,17,CC 93-4418
2191,2015-04-29 18:00:00,1.4,IN,7,CC11-594
2192,2015-04-30 17:00:00,3.36,IN,17,CC 01-1228
2193,2015-05-01 14:00:00,7.69,IN,18,MISCELANEOS
2194,2015-05-01 15:00:00,1.65,IN,17,CC 85-92
2195,2015-05-01 17:00:00,6,IN,6,CC 85-92
2196,2015-05-01 18:00:00,26.91,IN,12,CC85-92
2197,2015-05-01 19:00:00,0.71,IN,6,CC85-92
2198,2015-05-01 20:00:00,3.93,IN,9,CC93-4418
2199,2015-05-02 19:00:00,18,IN,10,CC93-4418
2200,2015-05-02 20:00:00,3.28,IN,4,CC93-4418
2201,2015-05-03 13:00:00,3.73,IN,10,CC 8592
2202,2015-05-03 20:00:00,2.1,IN,13,CC 8592
2203,2015-05-03 22:00:00,2,IN,13,CC85-92
2204,2015-05-04 11:00:00,3.35,IN,17,CC 85-92
2205,2015-05-04 13:00:00,6.3,IN,10,CC 8592
2206,2015-05-04 14:00:00,0.2,IN,17,CC85-92
2207,2015-05-04 16:00:00,6.11,IN,6,CC93-4418
2208,2015-05-04 17:00:00,13.48,IN,12,CC93-4418
2209,2015-05-04 18:00:00,0.77,IN,8,CC85-92
2210,2015-05-04 20:00:00,26.26,IN,17,CC85-92
2211,2015-05-05 13:00:00,0.3,IN,23,CC85-92
2212,2015-05-05 14:00:00,0.42,IN,23,CC85-92
2213,2015-05-05 15:00:00,4.94,IN,12,CC01-1940
2214,2015-05-05 20:00:00,7.53,IN,23,CC85-92
2215,2015-05-05 21:00:00,6.05,IN,23,CC85-92
2216,2015-05-06 14:00:00,0.65,IN,23,CC01-1940
2217,2015-05-06 20:00:00,3.93,IN,12,RB73-2223
2218,2015-05-06 22:00:00,13.85,IN,10,CC 8592
2219,2015-05-06 23:00:00,5.2,IN,17,CC 84-75
2220,2015-05-07 12:00:00,5.1,IN,10,CC93-4418
2221,2015-05-07 14:00:00,0.15,IN,23,CC85-92
2222,2015-05-07 20:00:00,0.7,IN,23,CC85-92
2223,2015-05-07 21:00:00,3.5,IN,17,MISCELANEOS
2224,2015-05-07 23:00:00,26.59,IN,4,CC85-92
2225,2015-05-08 15:00:00,8.62,IN,17,CC 84-75
2226,2015-05-08 16:00:00,2.42,IN,7,CC 01-746
2227,2015-05-08 19:00:00,0.41,IN,23,CC85-92
2228,2015-05-08 20:00:00,3.43,IN,17,CC 85-92
2229,2015-05-09 17:00:00,4,IN,5,CC85-92
2230,2015-05-09 18:00:00,1.38,IN,1,CC 85-92
2231,2015-05-09 19:00:00,23.11,IN,10,SP71-6949
2232,2015-05-09 21:00:00,10.02,IN,12,RB73-2223
2233,2015-05-10 20:00:00,2.21,IN,26,CC85-92
2234,2015-05-11 19:00:00,0.83,IN,23,CC85-92
2235,2015-05-11 22:00:00,42.3,IN,4,CC85-92
2236,2015-05-12 14:00:00,4.36,IN,10,CC85-92
2237,2015-05-12 19:00:00,6,IN,17,CC 85-92
2238,2015-05-12 20:00:00,12.89,IN,10,CC93-4418
2239,2015-05-13 13:00:00,1.76,IN,23,CC85-92
2240,2015-05-13 17:00:00,1.86,IN,6,CC93-4418
2241,2015-05-13 21:00:00,6.11,IN,23,CC85-92
2242,2015-05-15 20:00:00,0.76,IN,17,CC 01-746
2243,2015-05-15 22:00:00,23.25,IN,6,CC 8592
2244,2015-05-16 03:00:00,2.5,IN,17,CC 92-2198
2245,2015-05-16 14:00:00,0.93,IN,10,CC85-92
2246,2015-05-16 16:00:00,0.2,IN,23,CC85-92
2247,2015-05-16 17:00:00,5.38,IN,8,CC85-92
2248,2015-05-16 20:00:00,2.57,IN,17,CC93-4418
2249,2015-05-17 15:00:00,0.6,IN,17,CC 93-4418
2250,2015-05-17 17:00:00,2.79,IN,21,CC 8592
2251,2015-05-18 16:00:00,1.15,IN,9,CC 85-92
2252,2015-05-18 19:00:00,1,IN,9,CC 85-92
2253,2015-05-19 17:00:00,7.3,IN,17,CC93-4418
2254,2015-05-19 18:00:00,5,IN,17,CC 84-75
2255,2015-05-20 00:00:00,2,IN,7,CC 85-92
2256,2015-05-20 13:00:00,1.34,IN,9,CC 93-4418
2257,2015-05-20 20:00:00,13.59,IN,24,CC85-92
2258,2015-05-20 22:00:00,39.93,IN,11,CC85-92
2259,2015-05-21 22:00:00,16.24,IN,17,CC93-4418
2260,2015-05-22 00:00:00,10.99,IN,17,CC 85-92
2261,2015-05-22 18:00:00,2.45,IN,9,CC93-4418
2262,2015-05-22 21:00:00,7.58,IN,17,CC85-92
2263,2015-05-23 20:00:00,14.96,IN,24,CC85-92
2264,2015-05-24 13:00:00,0.4,IN,18,CC85-92
2265,2015-05-25 16:00:00,3.57,IN,10,CC93-4418
2266,2015-05-25 20:00:00,15.24,IN,4,CC85-92
2267,2015-05-26 08:00:00,0.98,IN,17,CC 98-72
2268,2015-05-26 14:00:00,1.96,IN,9,CC 85-92
2269,2015-05-26 15:00:00,4.99,IN,10,VARIAS
2270,2015-05-27 13:00:00,1,IN,17,CC 01-746
2271,2015-05-27 16:00:00,1.26,IN,17,CC 01-746
2272,2015-05-27 17:00:00,3.9,IN,9,CC85-92
2273,2015-05-27 18:00:00,6.79,IN,11,CC85-92
2274,2015-05-27 20:00:00,0.28,IN,17,CC85-92
2275,2015-05-27 21:00:00,4.16,IN,12,CC01-1940
2276,2015-05-27 22:00:00,5.18,IN,4,CC85-92
2277,2015-05-31 14:00:00,3.38,IN,6,CC85-92
2278,2015-05-31 17:00:00,9.95,IN,8,CC85-92
2279,2015-05-31 21:00:00,9.59,IN,6,CC85-92
2280,2015-05-31 22:00:00,33.64,IN,7,CC85-92
2281,2015-05-31 23:00:00,12.8,IN,21,CC 8592
2282,2015-06-01 17:00:00,23.1,IN,9,CC85-92
2283,2015-06-01 19:00:00,5.15,IN,10,CC85-92
2284,2015-06-01 20:00:00,4.14,IN,17,CC85-92
2285,2015-06-02 14:00:00,1.22,IN,17,CC 92-2198
2286,2015-06-03 18:00:00,7.21,IN,17,MZC 74-275
2287,2015-06-03 20:00:00,10.59,IN,17,MZC 74-275
2288,2015-06-04 13:00:00,11.68,IN,13,CC85-92
2289,2015-06-04 16:00:00,0.67,IN,23,CC85-92
2290,2015-06-04 21:00:00,3,IN,10,CC93-4181
2291,2015-06-04 23:00:00,39.39,IN,17,SP71-6949
2292,2015-06-05 09:00:00,0.79,IN,23,CC85-92
2293,2015-06-05 16:00:00,1.64,IN,17,CC93-4418
2294,2015-06-05 18:00:00,14.8,IN,2,CC85-92
2295,2015-06-05 20:00:00,1.19,IN,9,CC85-92
2296,2015-06-05 22:00:00,5.2,IN,17,V71-51
2297,2015-06-06 01:00:00,4.24,IN,4,CC93-4418
2298,2015-06-06 17:00:00,11.3,IN,13,CC85-92
2299,2015-06-06 18:00:00,5.17,IN,8,CC85-92
2300,2015-06-06 19:00:00,5.53,IN,17,CC01-1940
2301,2015-06-07 11:00:00,2,IN,7,CC01-1940
2302,2015-06-07 14:00:00,2,IN,6,CC 85-92
2303,2015-06-08 13:00:00,17.86,IN,10,CC93-4418
2304,2015-06-08 15:00:00,4.6,IN,7,CC85-92
2305,2015-06-08 16:00:00,9.32,IN,17,CC85-92
2306,2015-06-08 18:00:00,35.73,IN,17,CC85-92
2307,2015-06-09 19:00:00,1,IN,13,CC06-791
2308,2015-06-09 20:00:00,2,IN,6,RD75-11
2309,2015-06-09 22:00:00,4.14,IN,10,CC93-4418
2310,2015-06-10 13:00:00,1.19,IN,10,CC85-92
2311,2015-06-11 13:00:00,2.1,IN,10,CC93-4181
2312,2015-06-11 14:00:00,0.7,IN,10,CC93-4181
2313,2015-06-11 20:00:00,19.99,IN,7,CC93-4418
2314,2015-06-11 21:00:00,6.69,IN,7,CC85-92
2315,2015-06-11 22:00:00,0.9,IN,6,CC 8592
2316,2015-06-12 10:00:00,24.68,IN,17,CC92-2804
2317,2015-06-12 13:00:00,5.72,IN,10,CC93-4418
2318,2015-06-12 20:00:00,8.95,IN,18,CC97-7170
2319,2015-06-12 22:00:00,2.23,IN,17,CC 85-92
2320,2015-06-13 16:00:00,3.8,IN,6,CC85-92
2321,2015-06-13 17:00:00,4.69,IN,6,PR61-632
2322,2015-06-13 20:00:00,2.65,IN,13,CC85-92
2323,2015-06-13 21:00:00,2.76,IN,17,CC93-4418
2324,2015-06-13 23:00:00,2.08,IN,17,CC 93-4418
2325,2015-06-14 15:00:00,0.4,IN,9,CC93-4418
2326,2015-06-14 19:00:00,1,IN,6,SP71-6949
2327,2015-06-15 15:00:00,11.18,IN,9,CC85-92
2328,2015-06-15 16:00:00,1.15,IN,9,RB73-2223
2329,2015-06-15 19:00:00,11.49,IN,17,CC85-92
2330,2015-06-15 20:00:00,61.77,IN,17,CC85-92
2331,2015-06-15 22:00:00,5,IN,6,CC 01-1940
2332,2015-06-16 14:00:00,7.9,IN,6,CC 8592
2333,2015-06-16 18:00:00,1.56,IN,10,CC93-4418
2334,2015-06-16 22:00:00,9.69,IN,10,CC93-4418
2335,2015-06-17 19:00:00,1.56,IN,6,CC85-92
2336,2015-06-18 18:00:00,2.58,IN,25,CC93-4418
2337,2015-06-18 21:00:00,0.48,IN,10,CC 93-4418
2338,2015-06-19 14:00:00,4.3,IN,26,CC85-92
2339,2015-06-19 16:00:00,12.73,IN,17,CC 85-92
